"time","current"
0,0.63046
0.5,0.63103
1,0.6338
1.5,0.6331
2,0.63612
2.5,0.63753
3,0.63649
3.5,0.63761
4,0.63705
4.5,0.63999
5,0.6386
5.5,0.6417
6,0.64023
6.5,0.6397
7,0.64248
7.5,0.64306
8,0.64252
8.5,0.64399
9,0.64508
9.5,0.64525
10,0.64376
10.5,0.64562
11,0.64702
11.5,0.64712
12,0.6458
12.5,0.64828
13,0.64839
13.5,0.648
14,0.64836
14.5,0.64925
15,0.64832
15.5,0.65062
16,0.64833
16.5,0.65134
17,0.65029
17.5,0.65213
18,0.65226
18.5,0.64971
19,0.65122
19.5,0.65254
20,0.6531
20.5,0.65452
21,0.65341
21.5,0.6523
22,0.65368
22.5,0.65537
23,0.65586
23.5,0.65562
24,0.6577
24.5,0.65742
25,0.65659
25.5,0.65804
26,0.6569
26.5,0.65746
27,0.65673
27.5,0.65655
28,0.65925
28.5,0.65764
29,0.66026
29.5,0.65818
30,0.65867
30.5,0.65873
31,0.65915
31.5,0.65904
32,0.65929
32.5,0.65994
33,0.65987
33.5,0.65905
34,0.66124
34.5,0.66255
35,0.66052
35.5,0.66129
36,0.66164
36.5,0.66175
37,0.66172
37.5,0.66092
38,0.6643
38.5,0.66391
39,0.66197
39.5,0.66432
40,0.66212
40.5,0.66416
41,0.66349
41.5,0.66313
42,0.66447
42.5,0.6613
43,0.66322
43.5,0.66215
44,0.6636
44.5,0.66509
45,0.66151
45.5,0.66577
46,0.66362
46.5,0.66561
47,0.66526
47.5,0.66613
48,0.66493
48.5,0.66696
49,0.6649
49.5,0.66481
50,0.66613
50.5,0.6666
51,0.66691
51.5,0.66607
52,0.66612
52.5,0.66573
53,0.66657
53.5,0.66805
54,0.66686
54.5,0.66815
55,0.66793
55.5,0.66714
56,0.66883
56.5,0.66656
57,0.6693
57.5,0.66852
58,0.66752
58.5,0.66944
59,0.66889
59.5,0.67093
60,0.66926
60.5,0.66878
61,0.66799
61.5,0.67018
62,0.66909
62.5,0.67096
63,0.67151
63.5,0.67355
64,0.67044
64.5,0.66936
65,0.67072
65.5,0.67255
66,0.67222
66.5,0.67234
67,0.67113
67.5,0.67318
68,0.67263
68.5,0.67262
69,0.6716
69.5,0.67095
70,0.67244
70.5,0.6715
71,0.67356
71.5,0.67186
72,0.67152
72.5,0.67297
73,0.67132
73.5,0.67223
74,0.67473
74.5,0.67288
75,0.6769
75.5,0.6731
76,0.6759
76.5,0.67487
77,0.67547
77.5,0.67452
78,0.67254
78.5,0.67494
79,0.67625
79.5,0.67566
80,0.67596
80.5,0.67288
81,0.67575
81.5,0.67278
82,0.67576
82.5,0.67458
83,0.67458
83.5,0.67561
84,0.67413
84.5,0.67527
85,0.67542
85.5,0.67737
86,0.67461
86.5,0.67689
87,0.6761
87.5,0.6769
88,0.6774
88.5,0.67739
89,0.67762
89.5,0.67513
90,0.67856
90.5,0.67717
91,0.67694
91.5,0.67812
92,0.67986
92.5,0.67599
93,0.67719
93.5,0.67884
94,0.6768
94.5,0.67625
95,0.67722
95.5,0.67635
96,0.67647
96.5,0.67891
97,0.67666
97.5,0.6774
98,0.67477
98.5,0.67708
99,0.6766
99.5,0.67513
100,0.67427
100.5,0.67954
101,0.6766
101.5,0.67722
102,0.67903
102.5,0.6763
103,0.67601
103.5,0.6773
104,0.67832
104.5,0.67837
105,0.67845
105.5,0.67665
106,0.67663
106.5,0.67965
107,0.67837
107.5,0.67711
108,0.67905
108.5,0.6774
109,0.67832
109.5,0.67837
110,0.68023
110.5,0.67982
111,0.68025
111.5,0.67805
112,0.67974
112.5,0.67709
113,0.68124
113.5,0.68014
114,0.67944
114.5,0.67884
115,0.68112
115.5,0.67896
116,0.67729
116.5,0.67928
117,0.67888
117.5,0.67615
118,0.67912
118.5,0.67723
119,0.67866
119.5,0.68062
120,0.67671
120.5,0.67975
121,0.68116
121.5,0.68043
122,0.67954
122.5,0.68192
123,0.68466
123.5,0.68175
124,0.68146
124.5,0.68244
125,0.68475
125.5,0.68377
126,0.68164
126.5,0.68438
127,0.68214
127.5,0.68584
128,0.68414
128.5,0.68505
129,0.68402
129.5,0.68275
130,0.68287
130.5,0.68217
131,0.68341
131.5,0.68238
132,0.6831
132.5,0.68505
133,0.6807
133.5,0.68232
134,0.6816
134.5,0.68236
135,0.68104
135.5,0.68305
136,0.68123
136.5,0.68351
137,0.68007
137.5,0.68144
138,0.68394
138.5,0.68372
139,0.6822
139.5,0.68171
140,0.68228
140.5,0.68304
141,0.68084
141.5,0.68375
142,0.68352
142.5,0.68318
143,0.68267
143.5,0.68395
144,0.68144
144.5,0.68336
145,0.68357
145.5,0.68205
146,0.68126
146.5,0.68236
147,0.68324
147.5,0.68385
148,0.6846
148.5,0.68393
149,0.68456
149.5,0.68253
150,0.68325
150.5,0.68181
151,0.68469
151.5,0.68251
152,0.68296
152.5,0.68176
153,0.68191
153.5,0.68218
154,0.68293
154.5,0.68447
155,0.68369
155.5,0.68355
156,0.68188
156.5,0.68158
157,0.68498
157.5,0.68102
158,0.68464
158.5,0.68441
159,0.68252
159.5,0.6839
160,0.68476
160.5,0.68428
161,0.68275
161.5,0.68567
162,0.68268
162.5,0.68658
163,0.68349
163.5,0.68556
164,0.6852
164.5,0.68279
165,0.68714
165.5,0.68482
166,0.68494
166.5,0.68439
167,0.68411
167.5,0.68472
168,0.68146
168.5,0.68268
169,0.68432
169.5,0.685
170,0.68221
170.5,0.68393
171,0.68221
171.5,0.6846
172,0.68508
172.5,0.68254
173,0.68397
173.5,0.68726
174,0.68475
174.5,0.68732
175,0.68567
175.5,0.68754
176,0.68746
176.5,0.68539
177,0.68743
177.5,0.68478
178,0.68815
178.5,0.6864
179,0.68577
179.5,0.68591
180,0.68786
180.5,0.68601
181,0.68684
181.5,0.68674
182,0.68694
182.5,0.68848
183,0.68898
183.5,0.68787
184,0.68889
184.5,0.68522
185,0.68617
185.5,0.68548
186,0.68479
186.5,0.68587
187,0.68776
187.5,0.68495
188,0.68658
188.5,0.68583
189,0.69087
398,0.61552
398.5,0.62125
399,0.6217
399.5,0.62096
400,0.62421
400.5,0.62456
401,0.62463
401.5,0.62669
402,0.62638
402.5,0.62814
403,0.62808
403.5,0.62939
404,0.63102
404.5,0.62881
405,0.63242
405.5,0.63138
406,0.63268
406.5,0.63463
407,0.63498
407.5,0.63585
408,0.63568
408.5,0.63468
409,0.63819
409.5,0.63482
410,0.63896
410.5,0.63748
411,0.63823
411.5,0.63707
412,0.63652
412.5,0.63706
413,0.63716
