"time","current"
0,0.314367684737159
0.5,0.312940826327558
1,0.31369244973726
1.5,0.312116509379718
2,0.314198551596353
2.5,0.315414874038252
3,0.316256687752951
3.5,0.313167602257524
4,0.316563307861249
4.5,0.31523054392472
5,0.315894882282052
5.5,0.31573575332715
6,0.316776756147953
6.5,0.318053013944343
7,0.318836931598294
7.5,0.317683948819578
8,0.319306762628829
8.5,0.318309346796066
9,0.318253938208343
9.5,0.320131069411679
10,0.319058560745175
10.5,0.319611454552502
11,0.316939956188731
11.5,0.318472969292751
12,0.320639469020133
12.5,0.320353656728195
13,0.321788846478166
13.5,0.32326397436822
14,0.322032465278889
14.5,0.321203340589861
15,0.321813763053872
15.5,0.323771381178022
16,0.323135009780505
16.5,0.323575895125658
17,0.323902612324313
17.5,0.323780934242979
18,0.325147186550077
18.5,0.32181594913188
19,0.323592206961023
19.5,0.325665931626417
20,0.326243095006805
20.5,0.327552822512579
21,0.327616732910884
21.5,0.329416400686197
22,0.329345048152507
22.5,0.329105965075895
23,0.330571754176119
23.5,0.331793049024644
24,0.331257421664501
24.5,0.330962147377938
25,0.331598814259749
25.5,0.332838043633422
26,0.332351515697696
26.5,0.333639806084877
27,0.334941858049694
27.5,0.334636421203899
28,0.33424888948126
28.5,0.335352365316891
29,0.334233482538835
29.5,0.335726947725185
30,0.335997229421785
30.5,0.336092878710364
31,0.337447883841731
31.5,0.339489763042325
32,0.337470545480557
32.5,0.340439823342891
33,0.340095595774319
33.5,0.338120596596633
34,0.339010629963183
34.5,0.339596298455376
35,0.341158306675956
35.5,0.341033268145712
36,0.341352161732274
36.5,0.340640657806985
37,0.342661124937793
37.5,0.343527469445598
38,0.343172404640384
38.5,0.343185939568096
39,0.344679814285296
39.5,0.343747407350426
40,0.345159280398811
40.5,0.344184662304368
41,0.345384684599452
41.5,0.34490798896552
42,0.347007879395215
42.5,0.347487540600464
43,0.345716067405896
43.5,0.349456836402401
44,0.348207631477962
44.5,0.347771820717143
45,0.350032931435551
45.5,0.348403903934132
46,0.349062697136776
46.5,0.348995299329489
47,0.348586776138352
47.5,0.350916125623997
48,0.348476397268332
48.5,0.349796803644297
49,0.349981087130604
49.5,0.351794252722998
50,0.351949961393553
50.5,0.352025876347615
51,0.351491820524432
51.5,0.352570285902305
52,0.35371330779431
52.5,0.351872443700892
53,0.353120901008129
53.5,0.352550811274722
54,0.355169354056831
54.5,0.355841688720762
55,0.355164910171367
55.5,0.353785977672346
56,0.355744652297743
56.5,0.355453424277297
57,0.356754490854452
57.5,0.357336367640033
58,0.358495440959856
58.5,0.356972514602036
59,0.358432926881035
59.5,0.358353655189577
60,0.359702749727732
60.5,0.358789957230321
61,0.358564348910761
61.5,0.360270265049727
62,0.359649737521597
62.5,0.360598212273905
63,0.358919287151016
63.5,0.35969535924558
64,0.359324532309753
64.5,0.360808437508301
65,0.361506464552098
65.5,0.361043087513903
66,0.35926017805563
66.5,0.361621774998796
67,0.36057955882685
67.5,0.361604168612556
68,0.363093101531261
68.5,0.361310432719899
69,0.362158489977571
69.5,0.362776983342854
70,0.364128183641195
70.5,0.362292667177118
71,0.361757452227601
71.5,0.363632473796862
72,0.364004576457265
72.5,0.364800135666477
73,0.364387645811503
73.5,0.364941548889043
74,0.365255422085084
74.5,0.36309965677348
75,0.365647267319385
75.5,0.364523356522301
76,0.366130629477254
76.5,0.366604603804243
77,0.368037943498788
77.5,0.369149442234175
78,0.36815480305285
78.5,0.368167233975021
79,0.369907609260544
79.5,0.367823981808656
80,0.368962588034819
80.5,0.369138087266202
81,0.369818702009704
81.5,0.36975222099886
82,0.370614276588399
82.5,0.36909200391663
83,0.370300065387944
83.5,0.372006268542975
84,0.370414717115294
84.5,0.37039171951783
85,0.371431129700922
85.5,0.370259646551954
86,0.368803510177383
86.5,0.373528258883268
87,0.371788540832542
87.5,0.371878683249934
88,0.37268327010164
88.5,0.373190894261914
89,0.373098451023834
89.5,0.373684731873976
90,0.373479740310197
90.5,0.374063932253391
91,0.373595038645311
91.5,0.374616191457314
92,0.374374087659521
92.5,0.374298781238668
93,0.375055624497003
93.5,0.373672724623972
94,0.377793527409966
94.5,0.376957510724386
95,0.37645718254294
95.5,0.376393829868428
96,0.375618318651152
96.5,0.377916685481529
97,0.376429191843002
97.5,0.378540845601941
98,0.378254086498739
98.5,0.379071544374819
99,0.378421291981093
99.5,0.376614236785828
100,0.379313117836612
100.5,0.380616305877452
101,0.378760009215029
101.5,0.3825655500025
102,0.381095717669174
102.5,0.378693755513524
103,0.379403960462873
103.5,0.380851005902583
104,0.378240848069348
104.5,0.381152072986911
105,0.380780193352958
105.5,0.383076993344022
106,0.380041075488905
106.5,0.379951918217145
107,0.383169671185166
107.5,0.382562719432656
108,0.382263864426923
108.5,0.381799958339765
109,0.383112907119626
109.5,0.382636448019897
110,0.383104118084997
110.5,0.382657643537877
111,0.382156901830493
111.5,0.386306911619968
112,0.385700024726084
112.5,0.384146650650419
113,0.385203091548189
113.5,0.384072221362591
114,0.385465276908735
114.5,0.387290748266961
115,0.386982696181929
115.5,0.386036937894317
116,0.387703333193981
116.5,0.387325775372309
117,0.386182577666502
117.5,0.389791711042087
118,0.387830705486166
118.5,0.388840292001904
119,0.389010092698488
119.5,0.388169602990143
120,0.389509517935102
120.5,0.389470958125347
121,0.389441947319134
121.5,0.390180355329615
122,0.387597273724626
122.5,0.392452665415492
123,0.389814346067525
123.5,0.391434861677829
124,0.389627308129696
124.5,0.388921259655953
125,0.392051192925609
125.5,0.393062374497491
126,0.391550788638202
126.5,0.394675700582483
127,0.393710565920474
127.5,0.392674732220638
128,0.392958927482106
128.5,0.393983316772978
129,0.394457653856512
129.5,0.393396806233933
130,0.394859048101623
130.5,0.393217551143389
131,0.39475000454477
131.5,0.393747688417982
132,0.394810671695885
132.5,0.395458672546047
133,0.391419581199956
133.5,0.394881429793282
134,0.393414637393339
134.5,0.394604054959976
135,0.396302540278031
135.5,0.396519354464646
136,0.395500683948493
136.5,0.397052593879617
137,0.397848467904131
137.5,0.395350073637257
138,0.396377484823228
138.5,0.396293160397998
139,0.394453872243255
139.5,0.395554167350708
140,0.395931587832707
140.5,0.396468863016871
141,0.395787493993294
141.5,0.397036483008936
142,0.397664812000598
142.5,0.39903871219667
143,0.397798327481248
143.5,0.39891819194869
144,0.401393150359461
144.5,0.399820520791712
145,0.398534364217744
145.5,0.400692490770587
146,0.401523854546626
146.5,0.401174143057413
147,0.401697222716121
147.5,0.402372008060628
148,0.401089843296964
148.5,0.401344258928516
149,0.403213113368919
149.5,0.401682232091177
150,0.401859283518581
150.5,0.401965879701405
151,0.40381289460537
151.5,0.399859117013726
152,0.401683784974496
152.5,0.403105649587241
153,0.40149897763372
153.5,0.406219081395826
154,0.401384197521728
154.5,0.40230651974102
155,0.405506135177659
155.5,0.404057787189523
156,0.40611558745618
156.5,0.404870954288857
157,0.404189045262722
157.5,0.404605586948741
158,0.403961030122347
158.5,0.405724769907789
159,0.405960133502216
159.5,0.404518407003552
160,0.404998116415915
160.5,0.407743968539156
161,0.403495020879262
161.5,0.40473292043071
162,0.404980614075239
162.5,0.40591124931727
163,0.404637726241333
163.5,0.407081089970049
164,0.403867888004055
164.5,0.407315509055352
165,0.408631754953926
165.5,0.40807851467905
