"time","current"
0,0.930669726868984
0.5,0.92992291858701
1,0.927748723627523
1.5,0.931649909763083
2,0.933057489022095
2.5,0.935223462628134
3,0.933620023102066
3.5,0.935005973138953
4,0.934579754379562
4.5,0.934556748430387
5,0.934560998153921
5.5,0.937584648568462
6,0.934866460320747
6.5,0.934347529440439
7,0.936196943823892
7.5,0.936180496842169
8,0.936767567176993
8.5,0.938523323984901
9,0.937867131307537
9.5,0.940209664974119
10,0.939109935398749
10.5,0.938493006007899
11,0.93949358251476
11.5,0.938363950727361
12,0.938430138298389
12.5,0.939427166423821
13,0.94034515147152
13.5,0.940781583944624
14,0.938622233120482
14.5,0.939437473739533
15,0.940076617726003
15.5,0.939608871824978
16,0.939119096568819
16.5,0.941622021813384
17,0.941209638224602
17.5,0.941240728095033
18,0.94309386178196
18.5,0.941609483555546
19,0.940404648109856
19.5,0.941522799886129
20,0.941222709588058
20.5,0.942068989517137
21,0.94186780590725
21.5,0.941338309478102
22,0.942480826051898
22.5,0.941753890503297
23,0.94111108618325
23.5,0.941849013241174
24,0.941855416113224
24.5,0.942034750032859
25,0.942454004215774
25.5,0.942576580247169
26,0.941560656470617
26.5,0.942196926407831
27,0.942711787470687
27.5,0.942816088054027
28,0.9420930710971
28.5,0.942285318355312
29,0.94322999089886
29.5,0.941862576909947
30,0.943170946403925
30.5,0.94462896882101
31,0.945507254857892
31.5,0.945374470138968
32,0.945105420505202
32.5,0.94566908541968
33,0.945803964284773
33.5,0.945351749388942
34,0.944437123797553
34.5,0.945382648740981
35,0.945522994883806
35.5,0.944674227165796
36,0.945851673782697
36.5,0.94580623297513
37,0.945975553621083
37.5,0.945013320719082
38,0.945184507133425
38.5,0.945310620980002
39,0.947400954196238
39.5,0.943879705799802
40,0.947571971854781
40.5,0.946651381629104
41,0.947516936220352
41.5,0.945409892667942
42,0.945363355833361
42.5,0.947988850290983
43,0.947212081615245
43.5,0.94881859866043
44,0.94725109272273
44.5,0.948715126078223
45,0.949367719368682
45.5,0.948694761822695
46,0.948639301029179
46.5,0.95050467438742
47,0.949054608620743
47.5,0.950820938670191
48,0.948818072746023
48.5,0.948876065152825
49,0.9497099338995
49.5,0.951988726107582
50,0.951421956329235
50.5,0.950192962679803
51,0.951475623199326
51.5,0.950067403501662
52,0.948981366854618
52.5,0.948166648966351
53,0.949801717097185
53.5,0.948684133398431
54,0.947922415089895
54.5,0.948663129941043
55,0.950854513501356
55.5,0.950600550209269
56,0.949376293016923
56.5,0.949462778881203
57,0.949483883891429
57.5,0.949978415145341
58,0.951137457984001
58.5,0.951080968246442
59,0.951824427428353
59.5,0.947940459698467
60,0.952119772830584
60.5,0.952325626928778
61,0.951242525628264
61.5,0.948537811253571
62,0.949769512110202
62.5,0.950331576700733
63,0.950139174654588
63.5,0.951604126460933
64,0.951048327664089
64.5,0.950709366874785
65,0.949745290136086
65.5,0.950664970702429
66,0.950546885133997
66.5,0.951221288521988
67,0.949912892954199
67.5,0.948648121272167
68,0.950478533459826
68.5,0.948762831592149
69,0.950295936346145
69.5,0.950192341471914
70,0.9493932779144
70.5,0.95055487821614
71,0.950657342013985
71.5,0.948174052625265
72,0.949656467634185
72.5,0.949183830468433
73,0.949281529949907
73.5,0.951157582058266
74,0.9504069198476
74.5,0.950316088729111
75,0.951638721211446
75.5,0.95057933372565
76,0.94958455432844
76.5,0.951243542161498
77,0.950346174936594
77.5,0.953736036699346
78,0.95040994557282
78.5,0.949933506651598
79,0.949674927589447
79.5,0.949368219291461
80,0.951830943706985
80.5,0.950567335000816
81,0.950997203731271
81.5,0.949598616720544
82,0.950485049368508
82.5,0.949226418169116
83,0.950276331205279
83.5,0.950713560479384
84,0.950399527223657
84.5,0.950732519963702
85,0.950144619840177
85.5,0.952612399847689
86,0.951849410291549
86.5,0.952165019268953
87,0.95072597655723
87.5,0.950147260026686
88,0.954466954259602
88.5,0.950626246658428
89,0.951667465104906
89.5,0.949049427619546
90,0.950764542804809
90.5,0.952149615279517
91,0.952097207897813
91.5,0.951611639725074
92,0.949102128066748
92.5,0.950913625292562
93,0.950988563630189
93.5,0.949147250373936
94,0.94919559851961
94.5,0.948861124980108
95,0.952522979626945
95.5,0.949582932994581
96,0.949557038451762
96.5,0.94983492046015
97,0.949878620702961
97.5,0.952269961991971
98,0.947470105217697
98.5,0.950109293460401
99,0.950632749565616
99.5,0.95020584431473
100,0.950980553683125
100.5,0.951296329915524
101,0.951566679341276
101.5,0.952759491535177
102,0.950969173395469
102.5,0.950576385843693
103,0.951964420244695
103.5,0.949872523627243
104,0.951586834105854
104.5,0.950677703006252
105,0.949721117255002
105.5,0.950449181534196
106,0.947376463159836
106.5,0.949815406287676
107,0.95032681763257
107.5,0.948460553236129
108,0.951785240556077
108.5,0.951258312637708
109,0.953966252156859
109.5,0.949857437187264
110,0.952099054011497
110.5,0.955696128103774
111,0.953484396449511
