"time","current"
0,0.82258
0.5,0.82372
1,0.82535
1.5,0.825
2,0.82537
2.5,0.82892
3,0.82948
3.5,0.83147
4,0.83245
4.5,0.83382
5,0.83416
5.5,0.83506
6,0.83456
6.5,0.83402
7,0.83487
7.5,0.83563
8,0.8378
8.5,0.83516
9,0.83858
9.5,0.83905
10,0.83658
10.5,0.83983
11,0.83817
11.5,0.83991
12,0.84062
12.5,0.84077
13,0.8425
13.5,0.8417
14,0.84492
14.5,0.84141
15,0.84549
15.5,0.84716
16,0.84716
16.5,0.84698
17,0.84629
17.5,0.84767
18,0.84918
18.5,0.84727
19,0.84771
19.5,0.85032
20,0.85015
20.5,0.8489
21,0.84947
21.5,0.84848
22,0.84802
22.5,0.84916
23,0.84953
23.5,0.85089
24,0.85036
24.5,0.85213
25,0.85183
25.5,0.85197
26,0.84936
26.5,0.85274
27,0.84946
27.5,0.84893
28,0.85155
28.5,0.84958
29,0.8524
29.5,0.85236
30,0.85361
30.5,0.85194
31,0.85309
31.5,0.85274
32,0.85339
32.5,0.85566
33,0.85385
33.5,0.85568
34,0.85545
34.5,0.85656
35,0.85623
35.5,0.85794
36,0.85625
36.5,0.8569
37,0.85766
37.5,0.85735
38,0.85659
38.5,0.85775
39,0.85605
39.5,0.85814
40,0.85717
40.5,0.85648
41,0.85743
41.5,0.8553
42,0.85735
42.5,0.85691
43,0.85725
43.5,0.85662
44,0.8577
44.5,0.85858
45,0.85744
45.5,0.86023
46,0.85761
46.5,0.86092
47,0.85859
47.5,0.85922
48,0.85919
48.5,0.86088
49,0.85779
49.5,0.85706
50,0.85996
50.5,0.86028
51,0.86254
51.5,0.86022
52,0.86186
52.5,0.86079
53,0.86213
53.5,0.86419
54,0.86291
54.5,0.86485
55,0.86273
55.5,0.86337
56,0.86405
56.5,0.86367
57,0.86426
57.5,0.8623
58,0.86239
58.5,0.86565
59,0.86376
59.5,0.86573
60,0.86396
60.5,0.86489
61,0.86631
61.5,0.86739
62,0.86461
62.5,0.86572
63,0.86547
63.5,0.86548
64,0.86448
64.5,0.8651
65,0.86377
65.5,0.86513
66,0.86343
66.5,0.86514
67,0.866
67.5,0.86564
68,0.8654
68.5,0.86652
69,0.86776
69.5,0.86559
70,0.86737
70.5,0.86677
71,0.86439
71.5,0.86696
72,0.86622
72.5,0.86802
73,0.8661
73.5,0.86532
74,0.868
74.5,0.86273
75,0.87045
75.5,0.86634
76,0.86702
76.5,0.86845
77,0.87046
77.5,0.86962
78,0.86703
78.5,0.87171
79,0.87042
79.5,0.8706
80,0.87029
80.5,0.87175
81,0.87179
81.5,0.87149
82,0.87264
82.5,0.86888
83,0.86847
83.5,0.86847
84,0.87067
84.5,0.86971
85,0.86905
85.5,0.87024
86,0.86793
86.5,0.86873
87,0.86782
87.5,0.86988
88,0.86909
88.5,0.8699
89,0.87071
89.5,0.86825
90,0.87225
90.5,0.86899
91,0.8712
91.5,0.87293
92,0.86914
92.5,0.8705
93,0.87107
93.5,0.87028
94,0.86925
94.5,0.8721
95,0.87004
95.5,0.87261
96,0.87339
96.5,0.87486
97,0.87208
97.5,0.87178
98,0.87259
98.5,0.87065
99,0.86997
99.5,0.87358
100,0.87147
100.5,0.87137
101,0.87175
101.5,0.87531
102,0.87356
102.5,0.8752
103,0.87232
103.5,0.87508
104,0.87236
104.5,0.87457
105,0.87166
105.5,0.87154
106,0.87357
106.5,0.87536
107,0.87432
107.5,0.87482
108,0.87103
108.5,0.87341
109,0.87436
109.5,0.87428
110,0.87635
110.5,0.87593
111,0.87562
111.5,0.8749
112,0.87415
112.5,0.87203
113,0.87349
113.5,0.87669
114,0.87619
114.5,0.87203
115,0.87404
115.5,0.8778
116,0.87589
116.5,0.87789
117,0.8746
117.5,0.87393
118,0.87695
118.5,0.87291
119,0.87672
119.5,0.87758
120,0.87458
120.5,0.87746
121,0.87592
121.5,0.87297
122,0.87414
122.5,0.87386
123,0.87498
123.5,0.87501
124,0.87542
124.5,0.87589
125,0.87507
125.5,0.87731
126,0.87686
126.5,0.87781
127,0.87487
127.5,0.8755
128,0.87428
128.5,0.87896
129,0.87213
129.5,0.87394
130,0.87558
130.5,0.87268
131,0.87074
131.5,0.8773
132,0.87623
132.5,0.87516
133,0.87579
133.5,0.87443
134,0.87602
134.5,0.87646
135,0.87469
135.5,0.87554
136,0.87819
136.5,0.87882
137,0.87684
137.5,0.87537
138,0.87606
138.5,0.87731
139,0.87453
139.5,0.87324
140,0.8764
140.5,0.87869
141,0.8758
141.5,0.87713
142,0.87867
142.5,0.87798
143,0.87889
143.5,0.87701
144,0.87657
144.5,0.87735
145,0.87959
145.5,0.87701
146,0.87514
146.5,0.87601
147,0.87819
147.5,0.87666
148,0.8753
148.5,0.87952
149,0.87764
149.5,0.87818
150,0.87871
150.5,0.87425
151,0.87849
151.5,0.87801
152,0.87972
152.5,0.87981
153,0.87967
153.5,0.87929
154,0.87961
154.5,0.88066
155,0.87848
155.5,0.87957
156,0.87955
156.5,0.87862
157,0.88228
157.5,0.87891
158,0.87991
158.5,0.87869
159,0.87743
159.5,0.88299
160,0.8818
160.5,0.88178
161,0.8823
161.5,0.88421
162,0.88066
162.5,0.88387
163,0.88629
163.5,0.88408
164,0.88283
164.5,0.88397
165,0.88283
165.5,0.88496
166,0.88432
166.5,0.88091
167,0.88364
167.5,0.88127
168,0.88208
168.5,0.88251
169,0.88285
169.5,0.88428
170,0.88193
170.5,0.88164
171,0.88334
171.5,0.88339
172,0.88215
172.5,0.88397
173,0.88207
173.5,0.8817
174,0.88507
174.5,0.88233
175,0.87884
175.5,0.8838
176,0.88394
176.5,0.88198
177,0.88184
177.5,0.8801
178,0.88246
178.5,0.88068
179,0.88402
179.5,0.87963
180,0.88372
180.5,0.87964
181,0.88361
181.5,0.88432
182,0.88307
182.5,0.88193
183,0.88339
183.5,0.8831
184,0.88367
184.5,0.88294
185,0.88121
185.5,0.8846
186,0.88331
186.5,0.88385
187,0.88361
187.5,0.88548
188,0.88569
188.5,0.88566
189,0.8872
398,0.81695
398.5,0.81893
399,0.81881
399.5,0.819
400,0.81857
400.5,0.82106
401,0.8222
401.5,0.82207
402,0.82336
402.5,0.8253
403,0.82608
403.5,0.82695
404,0.82641
404.5,0.8279
405,0.83025
405.5,0.82832
406,0.82863
406.5,0.83102
407,0.82963
407.5,0.83197
408,0.83277
408.5,0.83199
409,0.83427
409.5,0.83326
410,0.83512
410.5,0.83651
411,0.8351
411.5,0.83471
412,0.83816
412.5,0.83707
413,0.83726
413.5,0.83948
414,0.83915
414.5,0.83883
415,0.84009
415.5,0.83975
416,0.84128
416.5,0.84167
417,0.83908
417.5,0.84174
418,0.84175
418.5,0.84248
419,0.84497
419.5,0.84237
420,0.84428
420.5,0.84425
421,0.84462
421.5,0.84522
422,0.8426
422.5,0.84709
423,0.84396
423.5,0.845
424,0.84433
424.5,0.84612
425,0.84527
425.5,0.84526
426,0.84694
426.5,0.84661
427,0.84646
427.5,0.84669
428,0.84589
428.5,0.84522
429,0.8478
429.5,0.84638
430,0.84749
430.5,0.84609
431,0.84667
431.5,0.84787
432,0.84862
432.5,0.84755
433,0.84976
433.5,0.84985
434,0.8494
434.5,0.8486
435,0.84936
435.5,0.85095
436,0.85038
436.5,0.8501
437,0.84952
437.5,0.85162
438,0.85248
438.5,0.85117
