"time","current"
0,0.938953712964403
0.5,0.931799822612969
1,0.936901956063192
1.5,0.937824032679317
2,0.943119164084025
2.5,0.935594449472265
3,0.934703867039307
3.5,0.941989524426042
4,0.926658287542082
4.5,0.942816437092437
5,0.936389369333525
5.5,0.930367559538443
6,0.94466627788106
6.5,0.937857161983046
7,0.932108696471845
7.5,0.936788997944664
8,0.934093700240799
8.5,0.932341814929043
9,0.933988295483711
9.5,0.927565856480145
10,0.931738112142915
10.5,0.928274670382783
11,0.932113895577902
11.5,0.92832854827298
12,0.935002420210789
12.5,0.929730764973845
13,0.927534765873836
13.5,0.9261131052252
14,0.929013429461699
14.5,0.932781760235877
15,0.925487369660527
15.5,0.925564090584247
16,0.93518378655945
16.5,0.931442102987227
17,0.9298528822929
17.5,0.9301565544004
18,0.927960994741594
18.5,0.92519432661935
19,0.923158334260147
19.5,0.92960598966465
20,0.919119599645519
20.5,0.932145561025321
21,0.928969072438614
21.5,0.920988424090729
22,0.92735872603974
22.5,0.919515416970584
23,0.923594411694893
23.5,0.927529443290742
24,0.930865079019313
24.5,0.933582484753829
25,0.923122968509774
25.5,0.920192686134446
26,0.926367875285778
26.5,0.929347304685778
27,0.928647527085506
27.5,0.924157340064521
28,0.927535161480745
28.5,0.923972121106738
29,0.923673802669005
29.5,0.916184018390033
30,0.916049807058304
30.5,0.921354341916208
31,0.925465625663721
31.5,0.930506479695414
32,0.924013187307447
32.5,0.934536004461478
33,0.921045817808753
33.5,0.926566733154359
34,0.92882882495111
34.5,0.923033528063373
35,0.927395595666695
35.5,0.925177865066081
36,0.926466694872795
36.5,0.928456493835642
37,0.929991851316214
37.5,0.927917859555777
38,0.92583236240527
38.5,0.923947727335518
39,0.92381818033216
39.5,0.922080441525649
40,0.927076026398552
40.5,0.923700281164155
41,0.92167514215741
41.5,0.926590736135485
42,0.918550682210618
42.5,0.934275774126355
43,0.9320579288496
43.5,0.926142423896904
44,0.92495676287991
44.5,0.922171563470435
45,0.922390675205015
45.5,0.919222697032859
46,0.918739724559722
46.5,0.925438963669364
47,0.919485674741104
47.5,0.921834122957116
48,0.928734654606898
48.5,0.924528067565775
49,0.927138762193233
49.5,0.915412586261212
50,0.923583915620111
50.5,0.923450159649716
51,0.911145689048508
51.5,0.922082298357201
52,0.917097573451216
52.5,0.923884895915746
53,0.925963942725792
53.5,0.926265174883481
54,0.932851071481067
54.5,0.924746927372649
55,0.932053523348013
55.5,0.925956194538685
56,0.921512995039922
56.5,0.931369100365516
57,0.924726069818343
57.5,0.93248010021276
58,0.923977018748254
58.5,0.932993860842844
59,0.924830410287957
59.5,0.928769549484656
60,0.9238016270532
60.5,0.923010647833633
61,0.929951384729707
61.5,0.929532053124437
62,0.933871117677629
62.5,0.93036328088518
63,0.922484285735371
63.5,0.920386958388193
64,0.920617600097218
64.5,0.925799645434782
65,0.926456821033074
65.5,0.92345988340511
66,0.924605113855123
66.5,0.928393570339967
67,0.930164653047921
67.5,0.92381052261312
68,0.913409719788118
68.5,0.921417458641246
69,0.923178923002475
69.5,0.924346220558296
70,0.921401888279789
70.5,0.921285720287619
71,0.922372771230467
71.5,0.920459939339047
72,0.921506451360303
72.5,0.914655874306697
73,0.91150642599479
73.5,0.920716255349949
74,0.917417978239092
74.5,0.915659883622891
75,0.919906772512766
75.5,0.921583316263224
76,0.918370917702043
76.5,0.918606499448148
77,0.924457258656238
77.5,0.920310579491205
78,0.92670280134381
78.5,0.918808294017239
79,0.919457304744386
79.5,0.917521636192131
80,0.92402363506563
80.5,0.920751407871907
81,0.927792986881461
81.5,0.919142939198865
82,0.915899356709723
82.5,0.915161060303228
83,0.925544750806641
83.5,0.928081376561502
84,0.920397574827818
84.5,0.917162698797808
85,0.928407202929624
85.5,0.923627420559741
86,0.922081528641831
86.5,0.926770478388005
87,0.92387177134917
87.5,0.924220127283472
88,0.926024582228429
88.5,0.925542822510491
89,0.92552706217661
89.5,0.926160117048472
90,0.931754756852456
90.5,0.924505604118657
91,0.923794260681995
91.5,0.92549031277084
92,0.925583723387111
92.5,0.925750617331785
93,0.920393884053424
93.5,0.927383449777867
94,0.930609952666318
94.5,0.931457112738511
95,0.934382477689747
95.5,0.925721796213838
96,0.931792704443152
96.5,0.932698295942453
97,0.939916442840176
97.5,0.941341017741502
98,0.942062333210296
98.5,0.939094293820732
99,0.936000087488537
99.5,0.937496007491933
100,0.938236051512504
100.5,0.936200493889532
101,0.938210518388939
101.5,0.928717680384637
102,0.939288223301603
102.5,0.929952506805811
103,0.935689912146787
