"time","current"
0,0.608383949905518
0.5,0.609616635246057
1,0.597205968218946
1.5,0.611905367209754
2,0.616922997364398
2.5,0.605203677367552
3,0.606697992490193
3.5,0.605441515658737
4,0.592981106658629
4.5,0.596195436608109
5,0.601218243867921
5.5,0.594630069595708
6,0.608885035291151
6.5,0.597241982387545
7,0.594396660701423
7.5,0.600093111469777
8,0.603768855521092
8.5,0.602453335260072
9,0.602393868389127
9.5,0.593694708812418
10,0.59962657710225
10.5,0.587357857421645
11,0.589223621035291
11.5,0.5919753689721
12,0.599409757627394
12.5,0.598031539645974
13,0.591758698557867
13.5,0.594722951841484
14,0.596808231160937
14.5,0.59517595459905
15,0.593140165322771
15.5,0.600429439748854
16,0.595635998722788
16.5,0.591755777624179
17,0.590778118476845
17.5,0.591837767932647
18,0.593496467271311
18.5,0.598668383501339
19,0.592907674124265
19.5,0.591604852759423
20,0.585611300069123
20.5,0.585262230364077
21,0.587738238750849
21.5,0.582914319813062
22,0.581161079727753
22.5,0.585866951722996
23,0.587018450949051
23.5,0.58823381626047
24,0.586367892965245
24.5,0.590509554600763
25,0.586873251044215
25.5,0.58022087180413
26,0.579666735709523
26.5,0.579731986319133
27,0.587076839677044
27.5,0.585929481685547
28,0.576640700755793
28.5,0.58382183119994
29,0.583579113521141
29.5,0.585002460145863
30,0.576574169417064
30.5,0.582104098934005
31,0.571507093688711
31.5,0.572567090636844
32,0.555782252859557
32.5,0.57273952895494
33,0.566494184152333
33.5,0.562215814463859
34,0.567545353091738
34.5,0.568575611661806
35,0.563627825429842
35.5,0.559085146426787
36,0.565458478174602
36.5,0.559194258183506
37,0.562298165845406
37.5,0.552525009228547
38,0.560378697490165
38.5,0.559451517410014
39,0.564899334876593
39.5,0.557293351885962
40,0.557013917684402
40.5,0.555924431284746
41,0.554717533972367
41.5,0.556447359394815
42,0.553137113495095
42.5,0.554323859718401
43,0.551997435736234
43.5,0.557037728336363
44,0.549463299772712
44.5,0.556561492150047
45,0.547774049217429
45.5,0.543024473982955
46,0.547074485758759
46.5,0.549607086857165
47,0.548512376490684
47.5,0.557427337125205
48,0.559514372186848
48.5,0.555936305736515
49,0.549272083322493
49.5,0.546521908876514
50,0.553818729903121
50.5,0.55022147475398
51,0.550167022554063
51.5,0.550013475095995
52,0.551550070866129
52.5,0.554573454696994
53,0.555470001087465
53.5,0.553188957561743
54,0.553228077980381
54.5,0.550183442655695
55,0.557924436745586
55.5,0.555647027336162
56,0.544962136127886
56.5,0.545038397532389
57,0.541803373418972
57.5,0.548623145024429
58,0.540503255572723
58.5,0.548187542046943
59,0.537423632916347
59.5,0.543002958861817
60,0.540709690412215
60.5,0.538141335181103
61,0.534607023946495
61.5,0.53733388992159
62,0.543279696111898
62.5,0.541399014438419
63,0.54060145517367
63.5,0.547242078827824
64,0.535592603626341
64.5,0.547186003611561
65,0.540990243225897
65.5,0.536405128395726
66,0.545243964726927
66.5,0.543518972915286
67,0.534972229448467
67.5,0.542575883735538
68,0.54433452256683
68.5,0.53343985541889
69,0.536906386869463
69.5,0.546036300695598
70,0.538524275597021
70.5,0.536937629422773
71,0.542073957771872
71.5,0.535309142841342
72,0.537821430878314
72.5,0.52550060856687
73,0.53240694448816
73.5,0.5488577827136
74,0.540586813966856
74.5,0.53503505532157
75,0.541199240837912
75.5,0.530380503910538
76,0.533206694643276
76.5,0.532337884145311
77,0.531875699368888
77.5,0.529062028483336
78,0.534156587277363
78.5,0.530677092730071
79,0.539555815686705
79.5,0.537507313509348
80,0.531901398759709
80.5,0.53615376916089
81,0.533469211269221
81.5,0.535374880887297
82,0.536122012078283
82.5,0.534979608532859
83,0.53827999061101
83.5,0.540209979970962
84,0.532830153302801
84.5,0.524048958508728
85,0.529465999056277
85.5,0.529845664591839
86,0.528483302728154
86.5,0.525346841189037
87,0.527230061911507
87.5,0.532900445291186
88,0.525660495659117
88.5,0.528666610815936
89,0.526630204548187
89.5,0.521979436104179
90,0.529773889420113
90.5,0.516295304923263
91,0.525489569334242
91.5,0.524122059527325
92,0.52316945098609
92.5,0.522574893022596
93,0.523476865815816
93.5,0.526881565883888
94,0.530741334194195
94.5,0.51862794884087
95,0.527170080222582
95.5,0.522021134845518
96,0.518624464759245
96.5,0.522376091791193
97,0.525372692263873
97.5,0.526125471761212
98,0.519871088563905
98.5,0.520200148070376
99,0.516107373286926
99.5,0.514670153146811
100,0.514262366813563
100.5,0.518755878223472
101,0.515116168876797
101.5,0.516031313638527
102,0.522230738743436
102.5,0.52155426205092
103,0.522950098739812
103.5,0.522962394618657
104,0.520362121804373
104.5,0.521618569325679
105,0.516744277557357
105.5,0.514681193996273
106,0.523695489338131
106.5,0.524621620049836
107,0.527403912039339
107.5,0.524278405202826
108,0.522562405241022
108.5,0.519534065831895
109,0.520626583607412
109.5,0.522230063631184
110,0.522819459413959
110.5,0.516038457167197
111,0.524501502781712
111.5,0.50704873904248
112,0.512639798687101
112.5,0.516154426498179
113,0.514489617123425
113.5,0.516240244112411
114,0.512712964643491
114.5,0.517873263979001
115,0.510880291709274
115.5,0.515247038131429
116,0.51917408717647
116.5,0.512347639766082
117,0.514751645762403
117.5,0.512663691888941
118,0.511988801551951
118.5,0.508864492629442
119,0.513359920148722
119.5,0.513065877384494
120,0.505817963535705
